obsDate,Latitude,Longitude,voyageID,locationID,memoType,memoText
1772-12-05 12:00,46.0,-3.98667,1305,61366,weatherReport,"Winds today du E au ENE, currently blowing jolie frais to the ENE. Sea conditions: Belle."
1772-12-06 12:00,46.05,-4.35333,1305,61367,weatherReport,"Winds today du NE au ESE, currently blowing petite frais to the ESE. Weather notes: Beau temps Sea conditions: Belle."
1773-05-07 16:00,14.6,-61.08,1305,61368,OtherRem,Mouillé a la rade du Fort Royal a 1 hs aprée midi
1773-05-07 16:00,14.6,-61.08,1305,61368,weatherReport,Winds today SE.
1773-05-15 16:00,14.6,-61.08,1305,61369,OtherRem,Mouillé a cul de sac du Fort Royal a midi
1773-05-15 16:00,14.6,-61.08,1305,61369,weatherReport,"Winds today du E au ESE, currently blowing variable to the ESE."
1773-06-05 16:00,16.7,-62.3367,1306,61370,weatherReport,"Winds today au SO, currently blowing variable to the SW."
1773-06-06 16:00,18.4,-62.4367,1306,61371,weatherReport,Winds today du E au ENE.
1773-06-07 16:00,19.95,-62.6033,1306,61372,weatherReport,"Winds today du E au NE et E, currently blowing variable to the NE. Weather notes: Beau temps Sea conditions: Belle."
1773-06-08 16:00,21.2833,-62.9033,1306,61373,weatherReport,"Winds today du NE au ENE, currently blowing petite frais to the ENE. Sea conditions: Belle."
1773-06-09 16:00,21.4,-62.8033,1306,61374,weatherReport,"Winds today du SE, currently blowing calme plat to the SE."
1773-06-10 16:00,22.5333,-62.0867,1306,61375,weatherReport,"Winds today du SE au E, currently blowing petite frais to the E."
1773-06-11 16:00,24.2667,-60.8367,1306,61376,weatherReport,Winds today du SE au ESE et E. Weather notes: Beau temps.
1773-06-12 16:00,26.35,-59.2367,1306,61377,weatherReport,"Winds today du ESE au SE, currently blowing bon frais to the SE. Sea conditions: Grosse."
1773-06-13 16:00,28.9167,-58.3533,1306,61378,weatherReport,"Winds today du ENE au SE, currently blowing joli frais to the SE. Sea conditions: Grosse."
1773-06-14 16:00,30.8,-56.9533,1306,61379,weatherReport,"Winds today du S au SE, currently blowing joli frais to the SE. Sea conditions: Belle."
1773-06-15 16:00,32.55,-54.9033,1306,61380,weatherReport,"Winds today du SE au SSE, currently blowing joli frais to the SSE."
1773-06-16 16:00,34.3833,-52.5533,1306,61381,weatherReport,Winds today du SSE au S. Weather notes: Beau temps Sea conditions: Belle.
1773-06-17 15:00,36.5333,-49.9033,1306,61382,weatherReport,"Winds today du S au  S 1/4 SO, currently blowing bon frais to the S1/4SW. Sea conditions: Belle."
1773-06-18 15:00,38.0333,-47.0533,1306,61383,weatherReport,"Winds today du S 1/4 SE au SO et au OSO, currently blowing joli frais to the SW. Sea conditions: Belle."
1773-06-19 15:00,40.4667,-41.6033,1306,61384,weatherReport,Winds today au SO.
1773-06-20 15:00,39.05,-39.7033,1306,61385,weatherReport,"Winds today au OSO, currently blowing joli frais to the WSW."
1773-06-21 15:00,41.6667,-39.2033,1306,61386,weatherReport,"Winds today du O au NO et au NNO, currently blowing variable to the NW."
1773-06-22 14:00,42.4333,-37.2533,1306,61387,weatherReport,"Winds today du NNO au NO et au O, currently blowing petite frais to the NW. Sea conditions: Belle."
1773-06-23 14:00,43.4667,-34.57,1306,61388,weatherReport,"Winds today du O au NNO, currently blowing joli frais to the NNW. Weather notes: Brumeux."
1773-06-24 14:00,43.6833,-33.5367,1306,61389,weatherReport,"Winds today du NNO au NNE, currently blowing variable to the NNE. Weather notes: Sombre Sea conditions: Belle."
1773-06-25 14:00,43.8333,-33.5367,1306,61390,weatherReport,"Winds today du NNE au SE, currently blowing presque calme plat to the SE."
1773-06-26 14:00,44.1833,-32.8533,1306,61391,weatherReport,"Winds today du ESE au SSE, currently blowing petite frais to the SSE. Sea conditions: Belle."
1773-06-27 14:00,45.0,-33.3033,1306,61392,weatherReport,"Winds today du OSO au O, currently blowing petite frais to the W. Sea conditions: Belle."
1773-06-28 14:00,45.0833,-29.1033,1306,61393,weatherReport,"Winds today du O au NO, currently blowing calme tout plat to the NW. Sea conditions: Belle."
1773-06-29 14:00,47.1333,-27.8033,1306,61394,weatherReport,"Winds today du ESE au SSE, currently blowing petite frais to the SSE."
1773-06-30 14:00,47.4167,-24.4867,1306,61395,weatherReport,"Winds today du SSE au S et au SE 1/4 S, currently blowing bon frais to the S."
1773-07-01 13:00,47.2667,-20.27,1306,61396,weatherReport,"Winds today du S 1/4 SO au SSO, currently blowing bon frais to the SSW. Sea conditions: Belle."
1773-07-02 13:00,48.1,-19.07,1306,61397,weatherReport,"Winds today du SSO au SE, currently blowing petite frais to the SE. Sea conditions: Belle."
1773-07-03 13:00,47.6333,-16.1867,1306,61398,weatherReport,"Winds today du SO au SO 1/4 S, currently blowing joli frais to the SW1/4S. Weather notes: Brumeux Sea conditions: Belle."
1773-07-04 13:00,47.0333,-12.8367,1306,61399,weatherReport,"Winds today du SO au O et au NO, currently blowing joli frais to the W. Weather notes: Brumeux Sea conditions: Belle."
1773-07-05 13:00,46.9,-9.23667,1306,61400,weatherReport,"Winds today du NO au N et NNE, currently blowing variable to the N."
1773-07-06 12:00,46.5833,-4.67,1306,61401,OtherRem,A 8 hs du soir mouillé a l'isle d'aix
1755-05-11 13:00,43.4667,-19.8533,1306,61402,weatherReport,"Winds today du N au NNE, currently blowing bon frais to the NNE."
1755-05-12 13:00,43.2167,-22.2867,1306,61403,weatherReport,"Winds today du N au NNO, currently blowing frais to the NNW."
1755-05-13 14:00,43.05,-23.8367,1306,61404,weatherReport,"Winds today du NNE au NNO, currently blowing petite frais to the NNW. Weather notes: Couvert."
1755-05-14 14:00,43.2167,-25.0367,1306,61405,weatherReport,"Winds today du N au NE, currently blowing petite vent to the NE. Weather notes: Beau temp Sea conditions: Belle."
1755-05-15 14:00,43.4167,-25.2533,1306,61406,weatherReport,"Winds today du O au ONO, currently blowing presque calme to the WNW."
1755-05-16 14:00,43.6833,-26.4533,1306,61407,weatherReport,"Winds today du SO au S et au SSO, currently blowing frais to the S."
1755-05-17 14:00,44.2,-29.4367,1306,61408,weatherReport,"Winds today continue de la part du SO, currently blowing bon frais to the SW."
1755-05-18 14:00,44.2833,-29.4367,1306,61409,weatherReport,"Winds today au SSO, currently blowing bon frais to the SSW."
1755-05-19 14:00,44.6667,-31.6033,1306,61410,weatherReport,"Winds today au SO, currently blowing frais to the SW. Sea conditions: Grosse."
1755-05-20 14:00,45.0333,-32.9033,1306,61411,weatherReport,"Winds today du SO, currently blowing bon frais to the SW."
1755-05-21 14:00,45.3,-34.32,1306,61412,weatherReport,"Winds today au SO et SSO, currently blowing gros frais to the SW. Weather notes: Brumeux Sea conditions: Grosse."
1755-05-23 15:00,44.9,-38.22,1306,61414,weatherReport,Winds today du NNE au E. Weather notes: Beau temp Sea conditions: Grosse.
1755-05-24 15:00,45.3167,-40.7533,1306,61415,weatherReport,"Winds today du E au SO, currently blowing gros vent to the SW. Weather notes: Brume."
1755-05-25 15:00,45.7667,-41.2367,1306,61416,weatherReport,"Winds today du OSO et O, currently blowing gros vent to the WSW. Weather notes: Brume Sea conditions: Grosse."
1755-05-26 15:00,45.75,-40.8367,1306,61417,weatherReport,"Winds today du SSO  et  SO, currently blowing calme to the SSW."
1755-05-27 15:00,44.9667,-43.37,1306,61418,weatherReport,"Winds today du NNE et E et au SE, currently blowing presque calme to the NNE. Weather notes: Brume."
1755-05-28 15:00,44.8333,-43.37,1306,61419,weatherReport,Winds today du OSO au O.
1755-05-29 15:00,45.65,-42.9533,1306,61420,weatherReport,"Winds today du SSO au SO  et ONO, currently blowing petite vent to the SW. Weather notes: Tres bau et clair Sea conditions: Belle."
1755-05-30 15:00,45.6167,-48.87,1306,61421,weatherReport,Winds today au SSO et O.
1755-05-31 15:00,45.8667,-48.6867,1306,61422,weatherReport,"Winds today au SO et SSO. Weather notes: Brume, today's precipitation was Petite pluie Sea conditions: Fort grosse."
1755-06-01 15:00,45.3833,-48.8533,1306,61423,weatherReport,"Winds today du NO au NNE, currently blowing tres faible to the NNE. Sea conditions: Grosse."
1755-06-02 15:00,45.55,-49.17,1306,61424,weatherReport,"Winds today au SO et OSO et E, currently blowing frais to the SW."
1755-06-03 15:00,45.7167,-49.67,1306,61425,weatherReport,Winds today au SO et OSO.
1755-06-04 15:00,45.8833,-50.1367,1306,61426,weatherReport,"Winds today du SO au OSO, currently blowing bon frais to the WSW."
1755-06-05 15:00,45.8833,-50.6367,1306,61427,weatherReport,"Winds today du SO au N, currently blowing presque calme to the N. Weather notes: Brume."
1755-06-06 15:00,45.9667,-50.4867,1306,61428,weatherReport,"Winds today du SO, currently blowing presque calme to the SW. Weather notes: Brume."
1755-06-07 15:00,46.15,-49.8867,1306,61429,weatherReport,"Winds today du O au OSO, currently blowing tres petite vent to the WSW."
1755-06-08 15:00,46.3667,-51.2033,1306,61430,weatherReport,"Winds today au O, currently blowing fort petite to the W. Weather notes: Beau temp et clair."
1755-06-09 16:00,46.4667,-52.9533,1306,61431,weatherReport,"Winds today du SO au  SSE, currently blowing fraicheur to the SSE. Weather notes: Brume, today's precipitation was Pluie Sea conditions: Tres belle et grosse."
1755-06-10 16:00,46.2833,-52.7533,1306,61432,weatherReport,"Winds today du SO au O, currently blowing petite vent to the W. Weather notes: Brume, today's precipitation was Pluie Sea conditions: Grosse."
1755-06-11 16:00,45.9,-53.1033,1306,61433,weatherReport,"Winds today au SO et O, currently blowing presque calme to the SW. Sea conditions: Fort grosse."
1755-06-12 16:00,46.6667,-55.0867,1306,61434,weatherReport,Winds today au SO et SSO. Weather notes: Beau temp et clair.
1755-06-13 16:00,46.7333,-55.7367,1306,61435,weatherReport,"Winds today etant au NO, currently blowing fort vent to the NW."
1755-06-14 16:00,46.45,-57.42,1306,61436,weatherReport,"Winds today du SO au N et O, currently blowing calme to the N."
1755-09-09 14:00,47.55,-33.0533,1306,61437,weatherReport,"Winds today du NE et E, currently blowing tres petite to the NE."
1755-09-10 14:00,48.3333,-31.3533,1306,61438,weatherReport,"Winds today du SSE au SSO, currently blowing petite frais to the SSW."
1755-09-11 14:00,48.2833,-27.3533,1306,61439,weatherReport,"Winds today au SSO, currently blowing bon frais to the SSW."
1755-09-12 14:00,47.9833,-22.5533,1306,61440,weatherReport,"Winds today au SSO et au SO, currently blowing bon frais to the SSW. Weather notes: Beau temp."
1755-09-13 13:00,48.3167,-18.37,1306,61441,weatherReport,"Winds today au SSO, currently blowing bon frais to the SSW. Sea conditions: Belle."
1755-09-14 13:00,48.4667,-15.8867,1306,61442,weatherReport,"Winds today au S et SSO, currently blowing bon frais to the S. Sea conditions: Grosse."
1755-09-15 13:00,48.5167,-13.3367,1306,61443,weatherReport,"Winds today au S et SSO, currently blowing bon frais to the S. Sea conditions: Grosse."
1755-05-05 13:00,45.55,-9.45333,1306,61445,weatherReport,"Winds today Du SE au E, currently blowing bon frais to the E. Sea conditions: Calme."
1755-05-06 13:00,45.25,-10.1533,1306,61446,weatherReport,"Winds today Du part du E au N, currently blowing petite frais to the N. Weather notes: Fort couvert."
1755-05-07 13:00,45.0,-11.8367,1306,61447,weatherReport,"Winds today du NE au NNO au E, currently blowing frais to the E."
1755-05-08 13:00,44.3833,-15.5367,1306,61448,weatherReport,"Winds today du NNE au N, currently blowing bon frais to the N."
1755-05-09 13:00,44.15,-17.1367,1306,61449,weatherReport,"Winds today du NN au NNO, currently blowing petite frais to the NNW."
1755-05-10 13:00,43.5667,-17.7533,1306,61450,weatherReport,"Winds today du NNO au ONO et ENE, currently blowing petite vent to the WNW. Weather notes: Brume."
1755-09-16 13:00,47.6167,-11.0033,1306,61451,weatherReport,"Winds today au SSO, currently blowing bon frais to the SSW."
1755-09-17 13:00,47.9167,-7.87,1306,61452,weatherReport,"Winds today au S, currently blowing bon petite frais to the S."
1755-09-18 12:00,47.9167,-6.13667,1306,61453,weatherReport,"Winds today au S, currently blowing petite frais to the S. Weather notes: Brumeaux Sea conditions: Grosse."
1755-09-19 12:00,47.8833,-5.38667,1306,61454,weatherReport,"Winds today du S au SSE, currently blowing frais to the SSE. Sea conditions: Calme."
1755-09-20 12:00,47.7833,-5.53667,1306,61455,weatherReport,"Winds today du Sau SSE, currently blowing petite frais to the SSE."
1772-12-07 12:00,45.7333,-2.92,1306,61456,weatherReport,"Winds today du NE au ENE, currently blowing frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1772-12-08 12:00,46.1167,-3.22,1306,61457,weatherReport,"Winds today du NE 1/4 N au NE, currently blowing jolie frais to the NE. Sea conditions: Grosse."
1772-12-25 12:00,46.0,-1.75333,1307,61458,OtherRem,Apareillé pour l'isle de Ré
1772-12-25 12:00,46.0,-1.75333,1307,61458,weatherReport,"Winds today du E au ENE, currently blowing jolie frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1772-12-26 12:00,45.9,-3.90333,1307,61459,weatherReport,"Winds today du ENE au SSE, currently blowing petite frais to the SSE. Weather notes: Nebuleux."
1772-12-27 12:00,45.7,-6.30333,1307,61460,weatherReport,"Winds today du ESE au NE, currently blowing variable to the NE. Weather notes: Chargé."
1772-12-28 13:00,45.35,-9.40333,1307,61461,weatherReport,"Winds today du E au SSE, currently blowing bon frais to the SSE. Weather notes: Beau temps Sea conditions: Belle."
1772-12-29 13:00,44.0167,-12.4033,1307,61462,weatherReport,"Winds today du SSE, currently blowing grand frais to the SSE. Weather notes: Nebuleux et brume Sea conditions: Grosse."
1772-12-30 13:00,42.5333,-13.67,1307,61463,weatherReport,"Winds today du SSE au ENE, currently blowing bon frais to the ENE. Weather notes: Beau temps Sea conditions: Grosse."
1772-12-31 13:00,41.2167,-14.57,1307,61464,weatherReport,"Winds today du ESE au NO, currently blowing petite frais to the NW. Weather notes: Beau temps."
1773-01-01 13:00,39.8833,-15.12,1307,61465,weatherReport,"Winds today du NNO au SSO, currently blowing bon frais to the SSW."
1773-01-02 13:00,37.9333,-17.0033,1307,61466,weatherReport,"Winds today du N au NE, currently blowing bon frais to the NE."
1773-01-03 13:00,36.15,-18.82,1307,61467,weatherReport,"Winds today du NE au SSE, currently blowing variable to the SSE. Weather notes: Beau temps Sea conditions: Belle."
1773-01-04 13:00,34.85,-21.4533,1307,61468,weatherReport,"Winds today du SSE au SE, currently blowing grand frais to the SE. Sea conditions: Grosse."
1773-01-05 14:00,33.2333,-24.6033,1307,61469,weatherReport,"Winds today du ENE au ESE, currently blowing grand frais to the ESE. Sea conditions: Tres grosse."
1773-01-06 14:00,31.7167,-27.32,1307,61470,weatherReport,"Winds today du E au ENE, currently blowing bon frais to the ENE. Weather notes: Beau temps Sea conditions: Un peu grosse."
1773-01-07 14:00,30.2333,-29.97,1307,61471,weatherReport,"Winds today du ENE au ESE, currently blowing bon frais to the ESE. Sea conditions: Belle."
1773-01-08 14:00,28.7333,-32.7867,1307,61472,weatherReport,"Winds today duENE au ESE, currently blowing bon frais to the ESE. Sea conditions: Belle."
1773-01-09 14:00,27.7667,-35.1533,1307,61473,weatherReport,"Winds today du E au SSE, currently blowing bon frais to the SSE. Weather notes: Par grains, today's precipitation was Pluie."
1773-01-10 14:00,26.8833,-36.8867,1307,61474,weatherReport,"Winds today du ESE au S, currently blowing jolie frais to the S. Weather notes: Beau temps, today's precipitation was Petite pluie Sea conditions: Belle."
1773-01-11 15:00,25.75,-39.3867,1307,61475,weatherReport,"Winds today du ENE au SSE, currently blowing bon frais to the SSE. Weather notes: Par grains, today's precipitation was Beaucoup de pluie."
1773-01-12 15:00,24.5833,-42.12,1307,61476,weatherReport,"Winds today du ENE au ESE, currently blowing bon frais to the ESE. Weather notes: Peu couvert."
1773-01-13 15:00,24.1167,-44.8367,1307,61477,weatherReport,"Winds today du ENE au ESE, currently blowing bon frais to the ESE. Weather notes: Beau temps Sea conditions: Belle."
1773-01-14 15:00,23.7667,-47.42,1307,61478,weatherReport,"Winds today du E au ENE, currently blowing variable to the ENE."
1773-01-15 15:00,22.8667,-50.4033,1307,61479,weatherReport,"Winds today du ENE au ESE, currently blowing bon frais to the ESE. Sea conditions: Grosse."
1773-01-16 16:00,21.5,-53.1033,1307,61480,weatherReport,"Winds today du ENE au E, currently blowing jolie frais to the E. Weather notes: Beau temps Sea conditions: Grosse."
1773-01-17 16:00,20.2333,-55.67,1307,61481,weatherReport,"Winds today du ENE, currently blowing bon frais to the ENE. Weather notes: Beau temps Sea conditions: Un peu houleuse."
1773-01-18 16:00,19.5167,-58.3367,1307,61482,weatherReport,"Winds today du E au ENE, currently blowing joly frais to the ENE. Weather notes: Beau temps Sea conditions: Belle."
1773-01-19 16:00,19.7833,-61.8867,1307,61483,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE. Weather notes: Par grains Sea conditions: Grosse."
1773-01-20 16:00,19.8333,-64.7033,1307,61484,weatherReport,"Winds today du E au ENE, currently blowing joly frais to the ENE. Weather notes: Beau temps."
1773-01-21 17:00,19.5333,-68.7033,1307,61485,weatherReport,Winds today du E au ENE. Weather notes: Clair et fin.
1773-04-28 17:00,20.2833,-72.2367,1308,61486,OtherRem,Depart du Cap pour France
1773-04-28 17:00,20.2833,-72.2367,1308,61486,weatherReport,"Winds today du SO au SSO, currently blowing petite frais to the SSW."
1773-04-29 17:00,21.5,-72.02,1308,61487,weatherReport,"Winds today du NE au ESE, currently blowing petite frais to the ESE. Weather notes: Brumeux."
1773-04-30 17:00,22.4333,-72.2033,1308,61488,weatherReport,"Winds today du SE au NE 1/4 N, currently blowing variable to the NE1/4N."
1773-05-01 17:00,23.6667,-71.37,1308,61489,weatherReport,"Winds today du E au ESE et SSE, currently blowing petite frais to the ESE. Sea conditions: Grosse."
1773-05-02 17:00,25.3,-70.0867,1308,61490,weatherReport,"Winds today du SSO au SO, currently blowing joly frais to the SW. Weather notes: Beau temps Sea conditions: Belle."
1773-05-03 17:00,26.9833,-69.9867,1308,61491,weatherReport,"Winds today du S au SSO, currently blowing joly frais to the SSW. Weather notes: Beau temps Sea conditions: Belle."
1773-05-04 17:00,28.5833,-69.9033,1308,61492,weatherReport,"Winds today du S au OSO, currently blowing petite frais to the WSW. Weather notes: Sombres."
1773-05-05 17:00,30.5667,-69.7033,1308,61493,weatherReport,"Winds today du SSO au S, currently blowing bon frais to the S. Weather notes: Pluvieux, today's precipitation was Pluie Sea conditions: Belle."
1773-05-06 17:00,31.1167,-69.7033,1308,61494,weatherReport,Winds today de toutes part. Weather notes: éclairant et tonnant par intervale.
1773-05-07 17:00,32.2333,-70.9533,1308,61495,weatherReport,"Winds today du NE au NNE et NE 1/4 E, currently blowing bon frais to the NNE. Weather notes: Beau temps Sea conditions: Belle."
1773-05-08 17:00,33.5833,-71.0867,1308,61496,weatherReport,"Winds today du NE au E, currently blowing petite frais to the E. Weather notes: Beau temps."
1773-05-10 17:00,34.0833,-70.6367,1308,61497,weatherReport,"Winds today du E 1/4 SE au SE, currently blowing petite frais to the SE. Weather notes: Beau temps Sea conditions: Belle."
1773-05-11 17:00,34.75,-69.07,1308,61498,weatherReport,"Winds today du S au OSO, currently blowing petite frais to the WSW. Weather notes: Beau temps Sea conditions: Belle."
1773-05-12 16:00,35.4333,-66.97,1308,61499,weatherReport,Winds today du SO au SSO. Weather notes: Beau temps Sea conditions: Belle.
1773-05-13 16:00,36.3333,-64.8533,1308,61500,weatherReport,"Winds today du SO au SSE passant par le S, currently blowing petite frais to the SSE. Weather notes: Beau temps."
1773-05-14 16:00,37.9167,-61.57,1308,61501,weatherReport,"Winds today du SSE au S, currently blowing bon frais to the S. Weather notes: Beau temps au jour temps sombres et quelques grenasse Sea conditions: Belle."
1773-05-15 16:00,38.6,-57.8533,1308,61502,weatherReport,"Winds today du SE 1/4 S au S, currently blowing bon frais to the S. Weather notes: Beau temps Sea conditions: Belle."
1773-05-16 16:00,39.35,-53.8533,1308,61503,weatherReport,"Winds today du S au SSO, currently blowing grand frais to the SSW. Weather notes: Par grenasse."
1773-05-17 15:00,40.4333,-49.6867,1308,61504,weatherReport,"Winds today du SO au NO, currently blowing grand vent to the NW. Weather notes: Chargé quelque grains de pluye Sea conditions: Grosse."
1773-05-18 15:00,42.25,-47.7533,1308,61505,weatherReport,"Winds today du NO, currently blowing grand frais to the NW. Sea conditions: Grosse."
1773-05-19 15:00,43.2333,-43.5533,1308,61506,weatherReport,"Winds today du SO au OSO, currently blowing joly frais to the WSW. Weather notes: Peu brumeux Sea conditions: Belle."
1773-05-20 15:00,43.9833,-39.8367,1308,61507,weatherReport,"Winds today du OSO, currently blowing joly frais to the WSW. Weather notes: Brumeux Sea conditions: Belle."
1773-05-21 14:00,44.75,-36.8367,1308,61508,weatherReport,"Winds today du O, currently blowing joly frais to the W. Weather notes: Brumeux."
1773-05-22 14:00,45.6333,-34.42,1308,61509,weatherReport,"Winds today du O au OSO, currently blowing petite frais to the WSW. Weather notes: Peu brumeux Sea conditions: Houleuse."
1773-05-23 14:00,46.5167,-30.9367,1308,61510,weatherReport,"Winds today du OSO au O, currently blowing bon frais to the W. Weather notes: Brumes trés epaisses Sea conditions: Belle."
1773-05-24 14:00,47.6667,-26.1867,1308,61511,weatherReport,"Winds today du O au NNO, currently blowing bon frais to the NNW. Weather notes: Trés brumeux Sea conditions: Belle."
1773-05-25 13:00,48.15,-22.0533,1308,61512,weatherReport,"Winds today du ONO au NO, currently blowing grand frais to the NW. Weather notes: Beau temps Sea conditions: Grosse."
1773-05-26 13:00,48.85,-17.2367,1308,61513,weatherReport,"Winds today du O au SSO, currently blowing petite frais to the SSW. Weather notes: Chargé, today's precipitation was Petite pluie."
1773-05-27 13:00,48.4333,-13.2867,1308,61514,weatherReport,"Winds today du ONO au NO, currently blowing grand vent to the NW. Sea conditions: Tres grosse."
1773-05-28 13:00,48.4333,-9.28667,1308,61515,weatherReport,Winds today du S au SSO. Weather notes: Beau temps Sea conditions: Belle.
1773-05-29 12:00,49.45,-7.12,1308,61516,weatherReport,"Winds today du SSO au SE, currently blowing joly frais to the SE. Sea conditions: Peu houleuse."
1773-05-30 12:00,48.5833,-6.13667,1308,61517,weatherReport,Winds today du ESE au E 1/4 NE. Weather notes: Beau temps Sea conditions: Belle.
1773-05-31 12:00,48.3,-5.90333,1308,61518,weatherReport,"Winds today du E au ESE, currently blowing bon frais to the ESE. Sea conditions: Peu houleuse."
1773-06-01 12:00,48.3167,-5.92,1308,61519,weatherReport,"Winds today du ESE au ENE, currently blowing joly frais to the ENE. Weather notes: Beau temps Sea conditions: Houleuse."
1773-06-02 12:00,47.8667,-4.48667,1308,61520,weatherReport,"Winds today du E au NE, currently blowing bon frais to the NE. Weather notes: Sombres."
1773-06-03 12:00,47.7833,-3.13667,1308,61521,weatherReport,"Winds today du E au NE et NNE, currently blowing joly frais to the NE. Weather notes: Chargé, today's precipitation was Pluie."
1774-03-11 13:00,46.6,-9.23667,1309,61522,OtherRem,A 10 hs partance de Brest pour St. Domingue
1774-03-11 13:00,46.6,-9.23667,1309,61522,weatherReport,"Winds today du NE au E, currently blowing bon frais to the E. Sea conditions: Grosse."
1774-03-12 13:00,44.95,-11.27,1309,61523,weatherReport,"Winds today du E au SSE, currently blowing bon frais to the SSE. Sea conditions: Grosse."
1774-03-13 13:00,43.8333,-12.87,1309,61524,weatherReport,"Winds today du SE au S, currently blowing bon frais to the S. Sea conditions: Grosse."
1774-03-14 13:00,42.9667,-14.5867,1309,61525,weatherReport,"Winds today du S au SE, currently blowing petite frais to the SE. Sea conditions: Belle."
1774-03-15 13:00,40.5,-15.67,1309,61526,weatherReport,"Winds today du SE au NNE, currently blowing petite frais to the NNE. Sea conditions: Belle."
1774-03-16 13:00,37.6333,-16.72,1309,61527,weatherReport,"Winds today du NNE au NO et au ONO, currently blowing bon frais to the NW. Sea conditions: Grosse."
1774-03-17 13:00,35.2,-18.2033,1309,61528,weatherReport,"Winds today du ONO au NNO, currently blowing bon frais to the NNW. Sea conditions: Grosse."
1774-03-18 13:00,32.65,-18.6367,1309,61529,weatherReport,"Winds today du NNE au NO, currently blowing bon frais to the NW. Sea conditions: Belle."
1774-03-19 13:00,31.3,-17.22,1309,61530,weatherReport,"Winds today du N au NE, currently blowing bon petite frais to the NE. Sea conditions: Belle."
1774-03-20 13:00,30.6333,-18.5033,1309,61531,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE. Sea conditions: Belle."
1774-03-21 13:00,29.7333,-20.17,1309,61532,weatherReport,"Winds today du NE au N et au NNE, currently blowing petite frais to the N. Sea conditions: Belle."
1774-03-22 13:00,29.0333,-22.0533,1309,61533,weatherReport,"Winds today du NE au ESE, currently blowing petite frais to the ESE. Sea conditions: Belle."
1774-03-23 13:00,28.1833,-21.3867,1309,61534,weatherReport,"Winds today du NE au E et au SSO et au ONO, currently blowing variable to the E. Sea conditions: Grosse."
1774-03-24 13:00,26.65,-22.42,1309,61535,weatherReport,"Winds today du NO au NNO, currently blowing gros frais to the NNW. Sea conditions: Gorsse."
1774-03-25 14:00,25.1667,-24.67,1309,61536,weatherReport,"Winds today du N au NNO, currently blowing bon frais to the NNW. Sea conditions: Belle."
1774-03-27 14:00,23.1833,-31.1033,1309,61537,weatherReport,"Winds today du NNE au NE, currently blowing bon frais to the NE. Sea conditions: Belle."
1774-03-28 14:00,22.6667,-33.6033,1309,61538,weatherReport,"Winds today du NE au ENE, currently blowing bon frais to the ENE. Sea conditions: Belle."
1774-03-29 14:00,22.2833,-36.72,1309,61539,weatherReport,"Winds today du ENE, currently blowing bon frais to the ENE. Sea conditions: Belle."
1774-03-30 15:00,21.95,-39.9367,1309,61540,weatherReport,"Winds today du E au ENE et au NE, currently blowing bon frais to the ENE. Sea conditions: Belle."
1774-03-31 15:00,21.6,-43.5033,1309,61541,weatherReport,"Winds today au ENE, currently blowing bon frais to the ENE. Sea conditions: Belle."
1774-04-01 15:00,20.7667,-46.5533,1309,61542,weatherReport,"Winds today du E au NE, currently blowing bon frais to the NE. Sea conditions: Belle."
1774-04-02 15:00,20.1333,-49.22,1309,61543,weatherReport,"Winds today du ENE au E, currently blowing bon frais to the E. Sea conditions: Belle."
1774-04-03 15:00,19.7833,-51.97,1309,61544,weatherReport,"Winds today du E et au ENE, currently blowing bon frais to the E. Sea conditions: Belle."
1774-04-04 16:00,19.7333,-54.77,1309,61545,weatherReport,"Winds today du E au ENE, currently blowing bon petite frais to the ENE. Sea conditions: Belle."
1774-04-05 16:00,19.75,-57.6033,1309,61546,weatherReport,"Winds today du E au ENE, currently blowing bon petite frais to the ENE. Sea conditions: Belle."
1774-04-06 16:00,19.8167,-60.5033,1309,61547,weatherReport,"Winds today du ESE au E, currently blowing bon frais to the E. Sea conditions: Belle."
1774-04-07 16:00,19.8167,-62.52,1309,61548,weatherReport,"Winds today du ESE au SE, currently blowing petite frais to the SE. Sea conditions: Belle."
1774-04-08 16:00,19.6167,-64.4867,1309,61549,weatherReport,"Winds today du ESE au E, currently blowing bon petite frais to the E. Sea conditions: Belle."
1774-04-09 16:00,19.6167,-66.7533,1309,61550,OtherRem,Mouillé
1774-04-09 16:00,19.6167,-66.7533,1309,61550,weatherReport,"Winds today au E et au S, currently blowing variable to the E."
1774-07-20 17:00,24.9,-73.2367,1310,61551,OtherRem,Apareillé
1774-07-20 17:00,24.9,-73.2367,1310,61551,weatherReport,"Winds today du ENE au E 1/4 NE, currently blowing par grain to the E1/4NE."
1774-07-21 17:00,26.1167,-73.9867,1310,61552,weatherReport,"Winds today du NNE au NE, currently blowing petite frais to the NE. Sea conditions: Belle."
1774-07-22 17:00,26.4833,-73.4033,1310,61553,weatherReport,"Winds today du NNE au SO et au SSE et au S, currently blowing petite frais to the SW. Sea conditions: Belle."
1774-07-23 17:00,27.0833,-72.82,1310,61554,weatherReport,"Winds today du SSE au SO, currently blowing variable to the SW. Weather notes: Orageux Sea conditions: Belle."
